row_id,sample_id,Canonical SMILES,source_type,outer_fold,group_id
28823,c0208c4fa4cf6c7bd481,O=C(CCn1cnc2c(=O)nc[nH]c21)Nc1ccc(C(=O)O)cc1,TOXRIC_only,3,c0208c4fa4cf6c7bd481
28824,7ab0a78dcb1e54d15cb4,O=C(CF)CCCCCF,TOXRIC_only,2,7ab0a78dcb1e54d15cb4
28825,e9af42ffa9683d2c84bd,O=C(CF)COC(=O)c1ccc([N+](=O)[O-])cc1,TOXRIC_only,4,e9af42ffa9683d2c84bd
28826,7ee72b8ef94b30efe4ee,O=C(CF)COC(=O)c1ccccc1,TOXRIC_only,4,7ee72b8ef94b30efe4ee
28827,f38d872a04ffd013760a,O=C(CF)COP(=O)(O)O,TOXRIC_only,2,f38d872a04ffd013760a
28828,12b531cf5f32d81024de,O=C(CF)NC(O)C(Br)(Br)Br,TOXRIC_only,1,12b531cf5f32d81024de
28829,6f39c8a8433f66ab91d1,O=C(CF)NC(O)C(Cl)Cl,TOXRIC_only,2,6f39c8a8433f66ab91d1
28830,db901348e5ce4b677155,O=C(CF)Nc1ccc(Cl)cc1,TOXRIC_only,1,db901348e5ce4b677155
28831,a63d5ce3dd9c7bc05618,O=C(CF)Nc1ccc(N(CCCl)CCCl)cc1,TOXRIC_only,5,a63d5ce3dd9c7bc05618
28832,b7f3b865930d18d7ac14,O=C(CI)CI,TOXRIC_only,5,b7f3b865930d18d7ac14
28833,c496888cea93ec861216,O=C(CI)N1CCC(C(O)(c2ccccc2)c2ccccc2)CC1,TOXRIC_only,3,c496888cea93ec861216
28834,b163e5e3339d692d2fae,O=C(CI)NCC(O)CNC(=O)CI,TOXRIC_only,5,b163e5e3339d692d2fae
28835,b23215aa87692ea3020c,O=C(CI)NCCCCCNC(=O)CI,TOXRIC_only,5,b23215aa87692ea3020c
28836,cda83e1693d68bbc3fb3,O=C(CI)NCCCNC(=O)CI,TOXRIC_only,1,cda83e1693d68bbc3fb3
28837,369b4d7394341c9ad369,O=C(CI)NCCNC(=O)CI,TOXRIC_only,4,369b4d7394341c9ad369
28838,672fced0c37c5d8e4339,O=C(CI)Nc1ccc(C(=O)O)c(O)c1,mixed,1,672fced0c37c5d8e4339
28839,ce96bc1f1c27eff4fcbc,O=C(CI)Nc1cccc2ccccc12,TOXRIC_only,5,ce96bc1f1c27eff4fcbc
28840,1f4405f33d2eee2d85e2,O=C(CI)OCC(COC(=O)CI)OC(=O)CI,TOXRIC_only,2,1f4405f33d2eee2d85e2
28841,437784205af75e63b46b,O=C(CI)OCCO,TOXRIC_only,5,437784205af75e63b46b
28842,ab41eba5b09aec72dea4,O=C(CI)OCCOC(=O)CI,TOXRIC_only,5,ab41eba5b09aec72dea4
28843,2553b08dfe2227b33426,O=C(CN(C1CCCC1)C1CCCC1)NC(c1ccccc1)c1ccccc1,TOXRIC_only,1,2553b08dfe2227b33426
28844,4a9fbdad917bd6264b8d,O=C(CN(Cc1ccccc1)Cc1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1cccnc1,TOXRIC_only,1,4a9fbdad917bd6264b8d
28845,bcd7f3c3bbfb1577c783,O=C(CN/N=C/c1ccc(OCc2ccccc2)cc1)N1c2ccccc2Sc2ccccc21,TOXRIC_only,3,bcd7f3c3bbfb1577c783
28846,b0995ea5662451c0a302,O=C(CN/N=C/c1cccc(OCc2ccccc2)c1)N1c2ccccc2Sc2ccccc21,TOXRIC_only,4,b0995ea5662451c0a302
28847,e949b98d60fa88cad69d,O=C(CN/N=C/c1ccco1)N1c2ccccc2Sc2ccccc21,TOXRIC_only,2,e949b98d60fa88cad69d
28848,2918a292195c5208ea00,O=C(CN1C(=O)C2=C(SCCS2)C1=O)N1CCOCC1,TOXRIC_only,1,2918a292195c5208ea00
28849,d0d5c2c88b44030ad3e7,O=C(CN1C(=O)CCC1=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1,TOXRIC_only,2,d0d5c2c88b44030ad3e7
28850,76b489d30c4ed895f1fc,O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)N1CCN(CCO)CC1,TOXRIC_only,5,76b489d30c4ed895f1fc
28851,6daaae9e89bd895418d4,O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)N1CCN(Cc2ccccc2)CC1,TOXRIC_only,4,6daaae9e89bd895418d4
28852,92e76168290e60de70c1,O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)NCCN1CCCC1,TOXRIC_only,4,92e76168290e60de70c1
28853,1543fc385afe4b07efd7,O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)NCCN1CCNCC1,TOXRIC_only,3,1543fc385afe4b07efd7
28854,48508dbe30bcbd339853,O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)NCCN1CCOCC1,TOXRIC_only,5,48508dbe30bcbd339853
28855,cbc921278e89aeea5b69,O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)NCCNCCO,TOXRIC_only,1,cbc921278e89aeea5b69
28856,55ccc8ceffc7ecbf1ba0,O=C(CN1C(=O)c2ccccc2C1=O)N1CCOCC1,mixed,2,55ccc8ceffc7ecbf1ba0
28857,437d87e7ab9ec9fa30ca,O=C(CN1C(=O)c2ccccc2C1=O)NC(=O)NCn1cnc2ccccc2c1=O,TOXRIC_only,3,437d87e7ab9ec9fa30ca
28858,65ba9336428e4b6575b0,O=C(CN1C(=O)c2ccccc2C1=O)NCn1cnc2ccccc2c1=O,TOXRIC_only,3,65ba9336428e4b6575b0
28859,d241463cd3188a25e06e,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1,TOXRIC_only,1,d241463cd3188a25e06e
28860,66a45d8ff6a4a622edee,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccc2c(c1)C(c1ccccc1)=Nc1ccc(NC(=O)CN3C(=O)c4ccccc4C3=O)cc1C(c1ccccc1)=N2,TOXRIC_only,3,66a45d8ff6a4a622edee
28861,6661c31bedfceeba51eb,O=C(CN1CC1)NCC1CCC(CNC(=O)CN2CC2)CC1,TOXRIC_only,5,6661c31bedfceeba51eb
28862,db560a9aede71ed0a73b,O=C(CN1CC1)NCCCCCCCCNC(=O)CN1CC1,TOXRIC_only,3,db560a9aede71ed0a73b
28863,4e1a239c005cc117acda,O=C(CN1CCC(CO)CC1)c1ccc(-c2ccc(C(=O)CN3CCC(CO)CC3)cc2)cc1,TOXRIC_only,3,4e1a239c005cc117acda
28864,dc2de00013f420590af6,O=C(CN1CCC(O)(c2ccccc2)CC1)NC(=O)Nc1ccc(Cl)cc1,TOXRIC_only,1,dc2de00013f420590af6
28865,093c7bf3a4f813ebeb84,O=C(CN1CCC(O)(c2ccccc2)CC1)NC(=O)Nc1cccc(Cl)c1,TOXRIC_only,5,093c7bf3a4f813ebeb84
28866,af55f6a7c07d22afafef,O=C(CN1CCC(O)(c2ccccc2)CC1)NC(=O)Nc1cccc(F)c1,TOXRIC_only,2,af55f6a7c07d22afafef
28867,6e3116e9221d1e341cee,O=C(CN1CCC(O)(c2ccccc2)CC1)NC(=O)Nc1ccccc1,TOXRIC_only,2,6e3116e9221d1e341cee
28868,1f5a45a582cccbcc1405,O=C(CN1CCC(c2ccccc2)CC1)NC(=O)NCn1cnc2ccccc2c1=O,TOXRIC_only,4,1f5a45a582cccbcc1405
28869,d01e9a0adba3cf8364ac,O=C(CN1CCC(c2ccccc2)CC1)NC(=O)Nc1ccc(Cl)cc1,TOXRIC_only,4,d01e9a0adba3cf8364ac
28870,c37c58bd99201707c1a2,O=C(CN1CCC(c2ccccc2)CC1)NC(=O)Nc1ccccc1,TOXRIC_only,1,c37c58bd99201707c1a2
28871,5326087be55b80c3633f,O=C(CN1CCC(c2ccccc2)CC1)NCn1cnc2ccccc2c1=O,TOXRIC_only,4,5326087be55b80c3633f
28872,e4c705f85de1f4367312,O=C(CN1CCCC1)N/N=C/C(=O)c1ccc(-c2ccccc2)cc1,TOXRIC_only,4,e4c705f85de1f4367312
28873,0fe57bb21e46f12322f7,O=C(CN1CCCC1)N/N=C/C(=O)c1ccc(Oc2ccccc2)cc1,TOXRIC_only,3,0fe57bb21e46f12322f7
28874,c8d1709af6b52b7c025c,O=C(CN1CCCC1)N/N=C/C(=O)c1ccc(Sc2ccccc2)cc1,TOXRIC_only,3,c8d1709af6b52b7c025c
28875,b42ba0ef7050c39be786,O=C(CN1CCCC1)N/N=C/C(=O)c1ccccc1,TOXRIC_only,3,b42ba0ef7050c39be786
28876,c5938d6d452c3aac0a8f,O=C(CN1CCCC1)N/N=C/c1ccc([N+](=O)[O-])o1,TOXRIC_only,1,c5938d6d452c3aac0a8f
28877,ca2d7cac824c21a95881,O=C(CN1CCCC1)N/N=C1\C(=O)Nc2ccccc21,TOXRIC_only,4,ca2d7cac824c21a95881
28878,a57e4cd8c1fd34d68063,O=C(CN1CCCC1)N1c2ccccc2Sc2ccccc21,TOXRIC_only,3,a57e4cd8c1fd34d68063
28879,d862aab83f9c35c2d096,O=C(CN1CCCC1)NC(=O)NCn1cnc2ccccc2c1=O,TOXRIC_only,4,d862aab83f9c35c2d096
28880,094c9e013b07aa395015,O=C(CN1CCCC1)NC(c1ccccc1)c1ccccc1,TOXRIC_only,3,094c9e013b07aa395015
28881,d2fae9d3d64bd52e2855,O=C(CN1CCCC1)NC1CC2CCC1C2,TOXRIC_only,2,d2fae9d3d64bd52e2855
28882,00101291997d529acc53,O=C(CN1CCCC1)NCc1ccccc1,TOXRIC_only,2,00101291997d529acc53
28883,d2d20071b8733d4b30fa,O=C(CN1CCCC1)NCn1cnc2ccccc2c1=O,TOXRIC_only,4,d2d20071b8733d4b30fa
28884,ed757c87b5898f2831e1,O=C(CN1CCCC1)NN=Cc1ccc(Cl)c2ccccc12,TOXRIC_only,5,ed757c87b5898f2831e1
28885,bc922b2e7470161f664b,O=C(CN1CCCC1)NN=Cc1ccc(Cl)cc1,TOXRIC_only,1,bc922b2e7470161f664b
28886,75f5eb92f7acfb01a90f,O=C(CN1CCCC1)NNC(=O)C(=O)c1ccccc1NC(=O)c1ccccc1,TOXRIC_only,4,75f5eb92f7acfb01a90f
28887,25ac38da65c4219c6160,O=C(CN1CCCC1)Nc1cccccc1=O,TOXRIC_only,2,25ac38da65c4219c6160
28888,026dfd55a5cabbe344d8,O=C(CN1CCCC1)c1csc2ccccc12,TOXRIC_only,4,026dfd55a5cabbe344d8
28889,8223a71ab3eac49166ca,O=C(CN1CCCC1=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,TOXRIC_only,1,8223a71ab3eac49166ca
28890,3703faafa2e64883f294,O=C(CN1CCCC1=O)N1CCOCC1,TOXRIC_only,5,3703faafa2e64883f294
28891,89c90c97028b47ca46b3,O=C(CN1CCCC1=O)NC1C2CC3CC(C2)CC1C3,TOXRIC_only,4,89c90c97028b47ca46b3
28892,83711d58e4d7cf7befd0,O=C(CN1CCCC1=O)NCCc1ccccc1,TOXRIC_only,2,83711d58e4d7cf7befd0
28893,886c0ebda465253d9cc3,O=C(CN1CCCC1=O)NCc1ccccc1,TOXRIC_only,1,886c0ebda465253d9cc3
28894,2ea0e781d23b5f9d30d9,O=C(CN1CCCCC1)C12CC3CC(CC(C3)C1)C2,TOXRIC_only,3,2ea0e781d23b5f9d30d9
28895,7e8ae3a6d7bffc3dd28f,O=C(CN1CCCCC1)N/N=C/C(=O)c1ccc(-c2ccccc2)cc1,TOXRIC_only,1,7e8ae3a6d7bffc3dd28f
28896,d1da5d2bea2c1d2fa833,O=C(CN1CCCCC1)N/N=C/C(=O)c1ccc(Oc2ccccc2)cc1,TOXRIC_only,4,d1da5d2bea2c1d2fa833
28897,c717384bdb9e5ddfa506,O=C(CN1CCCCC1)N/N=C/C(=O)c1ccccc1,TOXRIC_only,1,c717384bdb9e5ddfa506
28898,b861989541f74179aff2,O=C(CN1CCCCC1)N/N=C/c1ccc2ccccc2c1,TOXRIC_only,3,b861989541f74179aff2
28899,ced70562b42eca28d76a,O=C(CN1CCCCC1)N/N=C/c1cccc2ccccc12,TOXRIC_only,1,ced70562b42eca28d76a
28900,b628dce93fb2794c121f,O=C(CN1CCCCC1)N/N=C1\C(=O)Nc2ccccc21,TOXRIC_only,3,b628dce93fb2794c121f
28901,cd09980e843b63005858,O=C(CN1CCCCC1)N1CCOc2ccccc21,TOXRIC_only,5,cd09980e843b63005858
28902,997270c13cb0ae59956a,O=C(CN1CCCCC1)N1CCc2ccccc21,TOXRIC_only,3,997270c13cb0ae59956a
28903,24141bdd6943d8e45403,O=C(CN1CCCCC1)NC(=O)NCn1cnc2ccccc2c1=O,TOXRIC_only,5,24141bdd6943d8e45403
28904,7a8005e16074a3fd3675,O=C(CN1CCCCC1)NC(c1ccc(Cl)cc1)c1ccc(C(NC(=O)CN2CCCCC2)c2ccc(Cl)cc2)cc1,TOXRIC_only,3,7a8005e16074a3fd3675
28905,1d6940fb25026cdb35a2,O=C(CN1CCCCC1)NC(c1ccccc1)c1ccccc1,TOXRIC_only,3,1d6940fb25026cdb35a2
28906,a83c10390f494f458637,O=C(CN1CCCCC1)NCc1cccc(Cl)c1,TOXRIC_only,1,a83c10390f494f458637
28907,73031b6df7671d4df52c,O=C(CN1CCCCC1)NCc1ccccc1,TOXRIC_only,4,73031b6df7671d4df52c
28908,a03b470f2597dbc11ee1,O=C(CN1CCCCC1)NCn1cnc2ccccc2c1=O,TOXRIC_only,1,a03b470f2597dbc11ee1
28909,a50c6e770c89b8f04500,O=C(CN1CCCCC1)Nc1c2c(nc3ccc(Br)cc13)CCCC2,TOXRIC_only,2,a50c6e770c89b8f04500
28910,bba488f327bfb00fdb91,O=C(CN1CCCCC1)Nc1ccc(Cl)cc1C(=O)c1ccccc1,TOXRIC_only,4,bba488f327bfb00fdb91
28911,0d375a6ac3c917971e89,O=C(CN1CCCCC1)Nc1ccc(NC(=O)CN2CCCCC2)c(=O)cc1,TOXRIC_only,2,0d375a6ac3c917971e89
28912,932b30355d54b8121068,O=C(CN1CCCCC1)Nc1ccc(O)c(=O)cc1,TOXRIC_only,4,932b30355d54b8121068
28913,07c648bfa5c6f64734b3,O=C(CN1CCCCC1)Nc1ccc(Sc2ccc(NC(=O)CN3CCCCC3)cc2)cc1,TOXRIC_only,2,07c648bfa5c6f64734b3
28914,11c7596a81921f510221,O=C(CN1CCCCC1)Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,TOXRIC_only,4,11c7596a81921f510221
28915,027fdbae629fc0778931,O=C(CN1CCCCC1)Nc1ccc2c(c1)C(c1ccccc1)=Nc1ccc(NC(=O)CN3CCCCC3)cc1C(c1ccccc1)=N2,TOXRIC_only,2,027fdbae629fc0778931
28916,5b7b3aa4930054eeee47,O=C(CN1CCCCC1)Nc1cccc(OCc2ccccc2)c1,TOXRIC_only,5,5b7b3aa4930054eeee47
28917,f8580d093c53d0785cd2,O=C(CN1CCCCC1)Nc1ccccc1,TOXRIC_only,4,f8580d093c53d0785cd2
28918,bf2af408824f955ccf6c,O=C(CN1CCCCC1)Nc1cccccc1=O,TOXRIC_only,3,bf2af408824f955ccf6c
28919,c3cdd3b4e73b086e903f,O=C(CN1CCCCC1)Nc1ncc(Cl)s1,TOXRIC_only,1,c3cdd3b4e73b086e903f
28920,f3426666171e912c67d5,O=C(CN1CCCCC1)c1ccccc1,TOXRIC_only,5,f3426666171e912c67d5
28921,0e3f7c7009a78d3e47ad,O=C(CN1CCCCC1)c1csc2ccccc12,TOXRIC_only,5,0e3f7c7009a78d3e47ad
28922,4978b9b6aee1135164d6,O=C(CN1CCCn2c1nc1ccccc1c2=O)N1CCCCC1,TOXRIC_only,4,4978b9b6aee1135164d6
28923,7904c1ee1c5c10ad2b63,O=C(CN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1)N/N=C/c1ccc([N+](=O)[O-])o1,TOXRIC_only,4,7904c1ee1c5c10ad2b63
28924,ed613657c68da2e37c25,O=C(CN1CCN(CC2Oc3ccccc3O2)CC1)c1ccc(F)cc1,TOXRIC_only,5,ed613657c68da2e37c25
28925,f2f840374720f7a204e9,O=C(CN1CCN(CCO)CC1)N(c1ccccc1)c1ccccc1,TOXRIC_only,3,f2f840374720f7a204e9
28926,0dc314eb44a031a086f9,O=C(CN1CCN(CCO)CC1)N/N=C/c1ccc([N+](=O)[O-])o1,TOXRIC_only,5,0dc314eb44a031a086f9
28927,f96a4474e5fa9da20e9f,O=C(CN1CCN(CCO)CC1)Nc1ncc(Cl)s1,TOXRIC_only,5,f96a4474e5fa9da20e9f
28928,c847d85bef2d8288d26c,O=C(CN1CCN(CCc2ccccc2)CC1)N/N=C\c1ccc([N+](=O)[O-])o1,TOXRIC_only,5,c847d85bef2d8288d26c
28929,0ec5e5d0dcb40d742e84,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N/N=C1\C(=O)Nc2ccccc21,TOXRIC_only,1,0ec5e5d0dcb40d742e84
28930,9cd965c3b04b013e0d64,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)c1ccc2c(c1)OCO2,TOXRIC_only,4,9cd965c3b04b013e0d64
28931,8c6dc3cf5806a4bc4a7b,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)c1ccccc1,TOXRIC_only,2,8c6dc3cf5806a4bc4a7b
28932,c0e259b844ae58d59b5f,O=C(CN1CCN(Cc2ccccc2)CC1)N/N=C/c1ccc([N+](=O)[O-])o1,TOXRIC_only,4,c0e259b844ae58d59b5f
28933,b27236bed3697d95074a,O=C(CN1CCN(c2ccc(Cl)cc2)CC1)c1c(-c2ccc(F)cc2)[nH]c2ccccc12,TOXRIC_only,5,b27236bed3697d95074a
28934,89cec3277bdc8431c578,O=C(CN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)N/N=C/c1ccc([N+](=O)[O-])o1,TOXRIC_only,3,89cec3277bdc8431c578
28935,08f9fb8312353e7c7088,O=C(CN1CCN(c2cccc(Cl)c2)CC1)N1CCc2c([nH]c3ccccc23)C12CCN(Cc1ccccc1)CC2,TOXRIC_only,2,08f9fb8312353e7c7088
28936,09d375e099bd69e5d3f1,O=C(CN1CCN(c2cccc(Cl)c2)CC1)N1CCc2c([nH]c3ccccc23)C1c1cccnc1,TOXRIC_only,4,09d375e099bd69e5d3f1
28937,98c64b819d0f33e0e54f,O=C(CN1CCN(c2ccccc2)CC1)N(c1ccccc1)c1ccccc1,TOXRIC_only,5,98c64b819d0f33e0e54f
28938,3c15f9f0b2eaa0db66e8,O=C(CN1CCN(c2ccccc2)CC1)N/N=C/c1ccc([N+](=O)[O-])o1,TOXRIC_only,3,3c15f9f0b2eaa0db66e8
28939,974a72283351b058f1ed,O=C(CN1CCN(c2ccccc2)CC1)N/N=C/c1ccc2c(c1)OCO2,TOXRIC_only,5,974a72283351b058f1ed
28940,11379acf1069251caddb,O=C(CN1CCN(c2ccccc2)CC1)N/N=C/c1ccccc1,TOXRIC_only,5,11379acf1069251caddb
28941,6a93d77d2574d7b174ef,O=C(CN1CCN(c2ccccc2)CC1)N1CCCn2c1nc1ccccc1c2=O,TOXRIC_only,5,6a93d77d2574d7b174ef
28942,f705e595e3b7edbf6673,O=C(CN1CCN(c2ccccc2)CC1)N1CCc2c([nH]c3ccccc23)C12CCN(Cc1ccccc1)CC2,TOXRIC_only,1,f705e595e3b7edbf6673
28943,f354a5e8386cb62dad24,O=C(CN1CCN(c2ccccc2)CC1)N1CCc2c([nH]c3ccccc23)C1c1cccnc1,TOXRIC_only,1,f354a5e8386cb62dad24
28944,38a65a21eeb59de325b8,O=C(CN1CCN(c2ccccc2)CC1)Nc1ccc(Cl)cc1C(=O)c1ccccc1,TOXRIC_only,2,38a65a21eeb59de325b8
28945,513760c6b64332af4288,O=C(CN1CCN(c2ccccc2)CC1)[n+]1nc(-c2ccccc2)nn1-c1cccc(Cl)c1,TOXRIC_only,2,513760c6b64332af4288
28946,33fb55d77ad6cf58b5a7,O=C(CN1CCN(c2ccccc2)CC1)[n+]1nc(-c2ccccc2)nn1-c1ccccc1Cl,TOXRIC_only,1,33fb55d77ad6cf58b5a7
28947,6fe897474b28b762f8f8,O=C(CN1CCN(c2ccccc2)CC1)[n+]1nc(-c2ccccc2O)nn1-c1ccc(Cl)cc1,TOXRIC_only,4,6fe897474b28b762f8f8
28948,9f6fb2efbf5feb31e16e,O=C(CN1CCN(c2ccccc2)CC1)c1c(-c2ccc(F)cc2)[nH]c2ccccc12,TOXRIC_only,1,9f6fb2efbf5feb31e16e
28949,2ff8fd0b334447a382e7,O=C(CN1CCN(c2ccccc2)CC1)c1cccnc1,TOXRIC_only,2,2ff8fd0b334447a382e7
28950,f7c86c9f6e65b127dd99,O=C(CN1CCN(c2ccccc2Cl)CC1)c1cccnc1,TOXRIC_only,2,f7c86c9f6e65b127dd99
28951,fdcb745e325b34f23cff,O=C(CN1CCN(c2ccncc2)CC1)N/N=C1\C(=O)Nc2ccccc21,TOXRIC_only,3,fdcb745e325b34f23cff
28952,59a60281af93affcbf96,O=C(CN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,TOXRIC_only,3,59a60281af93affcbf96
28953,e6f2fc74084ffe032a71,O=C(CN1CCNCC1)N/N=C/c1ccc([N+](=O)[O-])o1,TOXRIC_only,3,e6f2fc74084ffe032a71
28954,237edc1f0fccd6f12b9c,O=C(CN1CCNCC1)N/N=C1\C(=O)Nc2ccccc21,TOXRIC_only,4,237edc1f0fccd6f12b9c
28955,b8cb2c6045ed724e2d2d,O=C(CN1CCNCC1)Nc1ccc(OCc2ccc(Cl)cc2)cc1,TOXRIC_only,1,b8cb2c6045ed724e2d2d
28956,5804f398cdf22031114f,O=C(CN1CCOCC1)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,TOXRIC_only,3,5804f398cdf22031114f
28957,ae4c444cf40ae3b52a39,O=C(CN1CCOCC1)N(c1ccccc1)c1ccccc1,TOXRIC_only,3,ae4c444cf40ae3b52a39
28958,a7b3e31929ee0bf7c11a,O=C(CN1CCOCC1)N/N=C/C(=O)c1ccc(-c2ccccc2)cc1,TOXRIC_only,4,a7b3e31929ee0bf7c11a
28959,9bd6524659df11b1ad2c,O=C(CN1CCOCC1)N/N=C/C(=O)c1ccc(Oc2ccccc2)cc1,TOXRIC_only,4,9bd6524659df11b1ad2c
28960,fcacfcfb21bf6ea0a04f,O=C(CN1CCOCC1)N/N=C/C(=O)c1ccccc1,TOXRIC_only,3,fcacfcfb21bf6ea0a04f
28961,0f6ae309ec1aa1710836,O=C(CN1CCOCC1)N/N=C/c1cc2ccccc2o1,TOXRIC_only,3,0f6ae309ec1aa1710836
28962,813b636176d16888eb38,O=C(CN1CCOCC1)N/N=C/c1ccc([N+](=O)[O-])o1,TOXRIC_only,1,813b636176d16888eb38
28963,c2269dd2afc19020376b,O=C(CN1CCOCC1)N/N=C/c1ccc2ccccc2c1,TOXRIC_only,2,c2269dd2afc19020376b
28964,bfe3bab7ecb8a484119b,O=C(CN1CCOCC1)N/N=C/c1cccc2ccccc12,TOXRIC_only,3,bfe3bab7ecb8a484119b
28965,f7e7ec9db332ecf0bb5e,O=C(CN1CCOCC1)N/N=C1/C(=O)Nc2ccccc21,TOXRIC_only,2,f7e7ec9db332ecf0bb5e
28966,c4a51ea85378ef7fd306,O=C(CN1CCOCC1)N/N=C1\C(=O)Nc2ccc(Br)cc21,TOXRIC_only,1,c4a51ea85378ef7fd306
28967,8e1f2719b1a37630126d,O=C(CN1CCOCC1)NC(=O)NCn1cnc2ccccc2c1=O,TOXRIC_only,2,8e1f2719b1a37630126d
28968,075cdf13726c350018fb,O=C(CN1CCOCC1)NC(c1ccc(Cl)cc1)c1ccc(C(NC(=O)CN2CCOCC2)c2ccc(Cl)cc2)cc1,TOXRIC_only,2,075cdf13726c350018fb
28969,7b5902d6743536439443,O=C(CN1CCOCC1)NC(c1ccccc1)c1ccccc1,TOXRIC_only,1,7b5902d6743536439443
28970,06c3c80c4c5f0693d1c5,O=C(CN1CCOCC1)NC1CCc2ccccc21,TOXRIC_only,1,06c3c80c4c5f0693d1c5
28971,6cc9d252bf75e75c139f,O=C(CN1CCOCC1)NC1c2ccccc2CC1c1ccccc1,TOXRIC_only,3,6cc9d252bf75e75c139f
28972,306a6bf982708b754837,O=C(CN1CCOCC1)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1,TOXRIC_only,1,306a6bf982708b754837
28973,f801c2d0a885dcb7b20e,O=C(CN1CCOCC1)NCc1ccccc1,TOXRIC_only,3,f801c2d0a885dcb7b20e
28974,32f5f7dbc8fcb2a60909,O=C(CN1CCOCC1)NCn1cnc2ccccc2c1=O,TOXRIC_only,2,32f5f7dbc8fcb2a60909
28975,50e56d0d2c390d7c3c12,O=C(CN1CCOCC1)NNC(=O)C(=O)c1ccccc1NC(=O)c1ccccc1,TOXRIC_only,2,50e56d0d2c390d7c3c12
28976,2a7027f9f78d23b43d71,O=C(CN1CCOCC1)Nc1c2c(nc3ccccc13)CCCC2,TOXRIC_only,5,2a7027f9f78d23b43d71
28977,44d4e79b4ef136b07d56,O=C(CN1CCOCC1)Nc1ccc(Cl)cc1C(=O)c1ccccc1,TOXRIC_only,2,44d4e79b4ef136b07d56
28978,ec6f61ba7f609c719097,O=C(CN1CCOCC1)Nc1ccc(N2CCOCC2)cc1C(=O)c1ccccc1,TOXRIC_only,2,ec6f61ba7f609c719097
28979,b873ac2b2ed13b1219e2,O=C(CN1CCOCC1)Nc1ccc(NC(=O)CN2CCOCC2)c(=O)cc1,TOXRIC_only,3,b873ac2b2ed13b1219e2
28980,10ff8ec4d0e69c42bc4a,O=C(CN1CCOCC1)Nc1ccc(O)c(=O)cc1,TOXRIC_only,1,10ff8ec4d0e69c42bc4a
28981,8060ea95515b201046c6,O=C(CN1CCOCC1)Nc1ccc(Sc2ccc(NC(=O)CN3CCOCC3)cc2)cc1,TOXRIC_only,1,8060ea95515b201046c6
28982,86fb2c36624fd8793017,O=C(CN1CCOCC1)Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,TOXRIC_only,5,86fb2c36624fd8793017
28983,885b90cf62ab9c1cb134,O=C(CN1CCOCC1)Nc1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,TOXRIC_only,4,885b90cf62ab9c1cb134
28984,b59ef1060ec51aa128eb,O=C(CN1CCOCC1)Nc1ccc2c(c1)C(c1ccccc1)=Nc1ccc(NC(=O)CN3CCOCC3)cc1C(c1ccccc1)=N2,TOXRIC_only,2,b59ef1060ec51aa128eb
28985,08da7618ba4aa0154701,O=C(CN1CCOCC1)Nc1ccccc1,TOXRIC_only,5,08da7618ba4aa0154701
28986,5e0790691bede9d69b2f,O=C(CN1CCOCC1)Nc1cccccc1=O,TOXRIC_only,3,5e0790691bede9d69b2f
28987,443faca3ab62fc7b4fae,O=C(CN1CCOCC1)Nc1ncc(Cl)s1,TOXRIC_only,3,443faca3ab62fc7b4fae
28988,36fc1119e3086caace88,O=C(CN1CCOCC1)c1csc2ccccc12,TOXRIC_only,4,36fc1119e3086caace88
28989,da18c9ab6bf16ff160de,O=C(CN1CCc2ccccc21)N1CCc2ccccc21,TOXRIC_only,1,da18c9ab6bf16ff160de
28990,384ff95374e7b2b60f17,O=C(CN1N=C(c2ccc(Cl)cc2)CC1c1ccc(Cl)c(Cl)c1)N1c2ccccc2Sc2ccccc21,TOXRIC_only,1,384ff95374e7b2b60f17
28991,94f45dfb1addebc0f824,O=C(CN1N=C(c2ccc(Cl)cc2)CC1c1ccc([N+](=O)[O-])cc1)N1c2ccccc2Sc2ccccc21,TOXRIC_only,2,94f45dfb1addebc0f824
