arm,development_row_id,evaluation_fold
filter_20fold,29240,5
filter_20fold,29241,1
filter_20fold,29242,2
filter_20fold,29243,2
filter_20fold,29244,1
filter_20fold,29245,5
filter_20fold,29246,4
filter_20fold,29247,5
filter_20fold,29248,2
filter_20fold,29249,3
filter_20fold,29250,2
filter_20fold,29251,5
filter_20fold,29252,3
filter_20fold,29253,2
filter_20fold,29254,3
filter_20fold,29255,2
filter_20fold,29256,2
filter_20fold,29257,3
filter_20fold,29258,4
filter_20fold,29259,1
filter_20fold,29260,1
filter_20fold,29261,4
filter_20fold,29262,1
filter_20fold,29263,5
filter_20fold,29264,2
filter_20fold,29265,2
filter_20fold,29266,1
filter_20fold,29267,3
filter_20fold,29268,1
filter_20fold,29269,2
filter_20fold,29270,5
filter_20fold,29271,4
filter_20fold,29272,3
filter_20fold,29273,4
filter_20fold,29274,5
filter_20fold,29275,3
filter_20fold,29276,5
filter_20fold,29277,4
filter_20fold,29278,3
filter_20fold,29279,2
filter_20fold,29280,2
filter_20fold,29281,1
filter_20fold,29282,1
filter_20fold,29283,3
filter_20fold,29284,2
filter_20fold,29285,1
filter_20fold,29286,3
filter_20fold,29287,5
filter_20fold,29288,3
filter_20fold,29289,5
filter_20fold,29290,2
filter_20fold,29291,2
filter_20fold,29292,3
filter_20fold,29293,2
filter_20fold,29294,1
filter_20fold,29295,2
filter_20fold,29296,3
filter_20fold,29297,2
filter_20fold,29298,2
filter_20fold,29299,5
filter_20fold,29300,3
filter_20fold,29301,4
filter_20fold,29302,5
filter_20fold,29303,5
filter_20fold,29304,1
filter_20fold,29305,4
filter_20fold,29306,5
filter_20fold,29307,5
filter_20fold,29309,1
filter_20fold,29310,1
filter_20fold,29311,1
filter_20fold,29312,2
filter_20fold,29313,1
filter_20fold,29314,5
filter_20fold,29315,1
filter_20fold,29316,4
filter_20fold,29317,3
filter_20fold,29318,1
filter_20fold,29319,2
filter_20fold,29320,5
filter_20fold,29321,2
filter_20fold,29322,4
filter_20fold,29323,3
filter_20fold,29324,5
filter_20fold,29325,2
filter_20fold,29326,5
filter_20fold,29327,5
filter_20fold,29328,5
filter_20fold,29329,3
filter_20fold,29330,1
filter_20fold,29331,1
filter_20fold,29332,1
filter_20fold,29333,2
filter_20fold,29334,4
filter_20fold,29335,2
filter_20fold,29336,4
filter_20fold,29337,2
filter_20fold,29338,3
filter_20fold,29339,3
filter_20fold,29340,4
filter_20fold,29341,1
filter_20fold,29342,4
filter_20fold,29343,1
filter_20fold,29344,1
filter_20fold,29345,4
filter_20fold,29346,4
filter_20fold,29347,4
filter_20fold,29348,3
filter_20fold,29349,1
filter_20fold,29350,1
filter_20fold,29351,5
filter_20fold,29352,1
filter_20fold,29353,2
filter_20fold,29354,1
filter_20fold,29355,3
filter_20fold,29356,3
filter_20fold,29357,4
filter_20fold,29358,3
filter_20fold,29359,4
filter_20fold,29360,4
filter_20fold,29361,3
filter_20fold,29362,4
filter_20fold,29363,5
filter_20fold,29364,1
filter_20fold,29365,5
filter_20fold,29366,2
filter_20fold,29367,2
filter_20fold,29368,3
filter_20fold,29369,5
filter_20fold,29370,2
filter_20fold,29371,3
filter_20fold,29372,5
filter_20fold,29373,1
filter_20fold,29374,2
filter_20fold,29375,4
filter_20fold,29376,3
filter_20fold,29377,3
filter_20fold,29378,4
filter_20fold,29379,4
filter_20fold,29380,3
filter_20fold,29381,1
filter_20fold,29382,4
filter_20fold,29383,4
filter_20fold,29384,2
filter_20fold,29385,1
filter_20fold,29386,2
filter_20fold,29387,2
filter_20fold,29388,1
filter_20fold,29389,2
filter_20fold,29390,3
filter_20fold,29391,2
filter_20fold,29392,4
filter_20fold,29393,1
filter_20fold,29394,2
filter_20fold,29395,3
filter_20fold,29396,5
filter_20fold,29397,5
filter_20fold,29398,2
filter_20fold,29399,1
filter_20fold,29400,3
filter_20fold,29401,3
filter_20fold,29402,3
filter_20fold,29403,3
filter_20fold,29404,2
filter_20fold,29405,3
filter_20fold,29406,3
filter_20fold,29407,4
filter_20fold,29408,1
filter_20fold,29409,4
filter_20fold,29410,5
filter_20fold,29411,2
filter_20fold,29412,2
filter_20fold,29413,1
filter_20fold,29414,1
filter_20fold,29415,3
filter_20fold,29416,3
filter_20fold,29417,1
filter_20fold,29418,5
filter_20fold,29419,3
filter_20fold,29420,5
filter_20fold,29421,5
filter_20fold,29422,1
filter_20fold,29423,4
filter_20fold,29424,4
filter_20fold,29425,5
filter_20fold,29426,1
filter_20fold,29427,4
filter_20fold,29428,4
filter_20fold,29429,2
filter_20fold,29430,3
filter_20fold,29431,3
filter_20fold,29432,4
filter_20fold,29433,2
filter_20fold,29434,2
filter_20fold,29435,3
filter_20fold,29436,1
filter_20fold,29437,1
filter_20fold,29438,4
filter_20fold,29439,5
filter_20fold,29440,3
filter_20fold,29441,2
filter_20fold,29442,5
filter_20fold,29443,4
filter_20fold,29444,1
filter_20fold,29445,3
filter_20fold,29446,2
filter_20fold,29447,1
filter_20fold,29448,5
filter_20fold,29450,1
filter_20fold,29451,5
filter_20fold,29452,3
filter_20fold,29453,3
filter_20fold,29454,2
filter_20fold,29455,3
filter_20fold,29456,2
filter_20fold,29457,1
filter_20fold,29458,3
filter_20fold,29459,4
filter_20fold,29460,4
filter_20fold,29461,1
filter_20fold,29462,5
filter_20fold,29463,5
filter_20fold,29464,5
filter_20fold,29465,5
filter_20fold,29466,3
filter_20fold,29467,1
filter_20fold,29468,2
filter_20fold,29469,2
filter_20fold,29470,4
filter_20fold,29471,3
filter_20fold,29472,5
filter_20fold,29473,1
filter_20fold,29474,4
filter_20fold,29475,1
filter_20fold,29476,4
filter_20fold,29477,5
filter_20fold,29478,4
filter_20fold,29479,3
filter_20fold,29480,4
filter_20fold,29481,2
filter_20fold,29482,2
filter_20fold,29483,2
filter_20fold,29484,5
filter_20fold,29485,2
filter_20fold,29486,4
filter_20fold,29487,2
filter_20fold,29488,5
filter_20fold,29489,3
filter_20fold,29490,4
filter_20fold,29491,1
filter_20fold,29492,2
filter_20fold,29493,1
filter_20fold,29494,3
filter_20fold,29495,4
filter_20fold,29496,4
filter_20fold,29497,2
filter_20fold,29498,4
filter_20fold,29499,2
filter_20fold,29500,5
filter_20fold,29501,2
filter_20fold,29502,1
filter_20fold,29503,2
filter_20fold,29504,2
filter_20fold,29505,2
filter_20fold,29506,5
filter_20fold,29507,2
filter_20fold,29508,1
filter_20fold,29509,4
filter_20fold,29510,5
filter_20fold,29511,3
filter_20fold,29512,5
filter_20fold,29513,5
filter_20fold,29514,2
filter_20fold,29515,5
filter_20fold,29516,1
filter_20fold,29517,2
filter_20fold,29518,1
filter_20fold,29519,1
filter_20fold,29520,4
filter_20fold,29521,1
filter_20fold,29522,2
filter_20fold,29523,1
filter_20fold,29524,4
filter_20fold,29525,2
filter_20fold,29526,4
filter_20fold,29527,5
filter_20fold,29528,3
filter_20fold,29529,3
filter_20fold,29530,3
filter_20fold,29531,1
filter_20fold,29532,1
filter_20fold,29533,4
filter_20fold,29535,2
filter_20fold,29536,2
filter_20fold,29537,4
filter_20fold,29538,1
filter_20fold,29539,2
filter_20fold,29540,4
filter_20fold,29541,3
filter_20fold,29542,4
filter_20fold,29543,4
filter_20fold,29544,1
filter_20fold,29545,2
filter_20fold,29546,4
filter_20fold,29547,4
filter_20fold,29548,2
filter_20fold,29549,3
filter_20fold,29550,4
filter_20fold,29551,1
filter_20fold,29552,4
filter_20fold,29553,2
filter_20fold,29554,5
filter_20fold,29555,5
filter_20fold,29556,3
filter_20fold,29557,5
filter_20fold,29558,4
filter_20fold,29559,3
filter_20fold,29560,1
filter_20fold,29561,1
filter_20fold,29562,1
filter_20fold,29563,2
filter_20fold,29564,5
filter_20fold,29565,5
filter_20fold,29566,3
filter_20fold,29567,2
filter_20fold,29568,5
filter_20fold,29569,4
filter_20fold,29570,5
filter_20fold,29571,3
filter_20fold,29572,2
filter_20fold,29573,3
filter_20fold,29574,4
filter_20fold,29575,4
filter_20fold,29576,2
filter_20fold,29577,2
filter_20fold,29578,5
filter_20fold,29579,4
filter_20fold,29580,1
filter_20fold,29581,5
filter_20fold,29582,2
filter_20fold,29583,1
filter_20fold,29584,2
filter_20fold,29585,3
filter_20fold,29586,5
filter_20fold,29587,1
filter_20fold,29588,2
filter_20fold,29589,1
filter_20fold,29590,4
filter_20fold,29591,1
filter_20fold,29592,2
filter_20fold,29593,4
filter_20fold,29594,4
filter_20fold,29595,1
filter_20fold,29596,1
filter_20fold,29597,2
filter_20fold,29598,5
filter_20fold,29599,3
filter_20fold,29600,2
filter_20fold,29601,4
filter_20fold,29602,5
filter_20fold,29603,4
filter_20fold,29604,4
filter_20fold,29605,4
filter_20fold,29606,5
filter_20fold,29607,5
filter_20fold,29608,4
filter_20fold,29609,1
filter_20fold,29610,4
filter_20fold,29611,5
filter_20fold,29612,1
filter_20fold,29613,2
filter_20fold,29614,5
filter_20fold,29615,5
filter_20fold,29616,5
filter_20fold,29617,4
filter_20fold,29618,5
filter_20fold,29619,1
filter_20fold,29620,5
filter_20fold,29621,2
filter_20fold,29622,2
filter_20fold,29623,2
filter_20fold,29624,2
filter_20fold,29625,1
filter_20fold,29626,4
filter_20fold,29627,2
filter_20fold,29628,1
filter_20fold,29629,5
filter_20fold,29630,5
filter_20fold,29631,3
filter_20fold,29632,5
filter_20fold,29633,2
filter_20fold,29634,2
filter_20fold,29635,3
filter_20fold,29636,3
filter_20fold,29637,3
filter_20fold,29638,3
filter_20fold,29639,1
filter_20fold,29640,3
filter_20fold,29641,5
filter_20fold,29642,5
filter_20fold,29643,5
filter_20fold,29644,2
filter_20fold,29645,2
filter_20fold,29646,5
filter_20fold,29647,2
filter_20fold,29648,5
filter_20fold,29649,4
filter_20fold,29650,1
filter_20fold,29651,5
filter_20fold,29652,4
filter_20fold,29653,5
filter_20fold,29654,1
filter_20fold,29655,3
filter_20fold,29656,5
filter_20fold,29657,2
filter_20fold,29658,1
filter_20fold,29659,3
filter_20fold,29660,4
filter_20fold,29661,4
filter_20fold,29662,3
filter_20fold,29663,1
filter_20fold,29664,1
filter_20fold,29665,4
filter_20fold,29666,2
filter_20fold,29667,1
filter_20fold,29668,2
filter_20fold,29669,4
filter_20fold,29670,4
filter_20fold,29671,2
filter_20fold,29672,4
filter_20fold,29673,4
filter_20fold,29674,2
filter_20fold,29675,4
filter_20fold,29676,5
filter_20fold,29677,2
filter_20fold,29678,2
filter_20fold,29679,5
filter_20fold,29680,3
filter_20fold,29681,4
filter_20fold,29682,5
filter_20fold,29683,4
filter_20fold,29684,3
filter_20fold,29685,3
filter_20fold,29686,2
filter_20fold,29687,3
filter_20fold,29688,5
filter_20fold,29689,5
filter_20fold,29690,5
filter_20fold,29691,4
filter_20fold,29692,3
filter_20fold,29693,5
filter_20fold,29694,5
filter_20fold,29695,3
filter_20fold,29696,2
filter_20fold,29697,1
filter_20fold,29698,5
filter_20fold,29699,2
filter_20fold,29700,2
filter_20fold,29701,5
filter_20fold,29702,1
filter_20fold,29703,2
filter_20fold,29704,5
filter_20fold,29705,2
filter_20fold,29706,4
filter_20fold,29707,2
filter_20fold,29708,3
filter_20fold,29709,5
filter_20fold,29710,1
filter_20fold,29711,5
filter_20fold,29712,4
filter_20fold,29713,1
filter_20fold,29714,4
filter_20fold,29715,3
filter_20fold,29716,3
filter_20fold,29717,5
filter_20fold,29718,2
filter_20fold,29719,4
filter_20fold,29720,3
filter_20fold,29721,2
filter_20fold,29722,4
filter_20fold,29723,5
filter_20fold,29724,1
filter_20fold,29725,5
filter_20fold,29726,1
filter_20fold,29727,1
filter_20fold,29728,3
filter_20fold,29729,5
filter_20fold,29730,3
filter_20fold,29731,4
filter_20fold,29732,2
filter_20fold,29733,5
filter_20fold,29734,5
filter_20fold,29735,3
filter_20fold,29736,4
filter_20fold,29737,1
filter_20fold,29738,4
filter_20fold,29739,1
filter_20fold,29740,1
filter_20fold,29741,5
filter_20fold,29742,4
filter_20fold,29743,1
filter_20fold,29744,2
filter_20fold,29745,2
filter_20fold,29746,2
filter_20fold,29747,2
filter_20fold,29748,3
filter_20fold,29749,3
filter_20fold,29750,1
filter_20fold,29751,4
filter_20fold,29752,1
filter_20fold,29753,2
filter_20fold,29754,1
filter_20fold,29755,2
filter_20fold,29756,4
filter_20fold,29757,3
filter_20fold,29758,3
filter_20fold,29759,3
filter_20fold,29760,5
filter_20fold,29761,2
filter_20fold,29762,5
filter_20fold,29763,2
filter_20fold,29764,5
filter_20fold,29765,2
filter_20fold,29766,4
filter_20fold,29767,5
filter_20fold,29768,2
filter_20fold,29769,3
filter_20fold,29770,3
filter_20fold,29771,1
filter_20fold,29772,2
filter_20fold,29773,4
filter_20fold,29774,1
filter_20fold,29775,5
filter_20fold,29776,3
filter_20fold,29777,2
filter_20fold,29778,5
filter_20fold,29779,5
filter_20fold,29780,2
filter_20fold,29781,1
filter_20fold,29782,4
filter_20fold,29783,1
filter_20fold,29784,3
filter_20fold,29785,1
filter_20fold,29786,2
filter_20fold,29787,5
filter_20fold,29788,2
filter_20fold,29789,3
filter_20fold,29790,1
filter_20fold,29791,5
filter_20fold,29792,3
filter_20fold,29793,2
filter_20fold,29794,2
filter_20fold,29795,3
filter_20fold,29796,3
filter_20fold,29797,3
filter_20fold,29798,1
filter_20fold,29799,1
filter_20fold,29800,5
filter_20fold,29801,4
filter_20fold,29802,5
filter_20fold,29803,2
filter_20fold,29804,4
filter_20fold,29805,4
filter_20fold,29806,1
filter_20fold,29807,3
filter_20fold,29808,2
filter_20fold,29809,2
filter_20fold,29810,2
filter_20fold,29811,3
filter_20fold,29812,3
filter_20fold,29813,4
filter_20fold,29814,1
filter_20fold,29815,5
filter_20fold,29816,3
filter_20fold,29817,1
filter_20fold,29818,2
filter_20fold,29819,5
filter_20fold,29820,3
filter_20fold,29821,4
filter_20fold,29822,1
filter_20fold,29823,3
filter_20fold,29824,4
filter_20fold,29825,3
filter_20fold,29826,1
filter_20fold,29827,4
filter_20fold,29828,3
filter_20fold,29829,1
filter_20fold,29830,1
filter_20fold,29831,5
filter_20fold,29832,1
filter_20fold,29833,4
filter_20fold,29834,1
filter_20fold,29835,3
filter_20fold,29836,4
filter_20fold,29837,3
filter_20fold,29838,1
filter_20fold,29839,5
filter_20fold,29840,4
filter_20fold,29841,3
filter_20fold,29842,3
filter_20fold,29843,4
filter_20fold,29844,1
filter_20fold,29845,4
filter_20fold,29846,3
filter_20fold,29847,3
filter_20fold,29848,3
filter_20fold,29849,1
filter_20fold,29850,5
filter_20fold,29851,4
filter_20fold,29852,4
filter_20fold,29853,3
filter_20fold,29854,1
filter_20fold,29855,1
filter_20fold,29856,5
filter_20fold,29857,1
filter_20fold,29858,4
filter_20fold,29859,2
filter_20fold,29860,3
filter_20fold,29861,1
filter_20fold,29862,4
filter_20fold,29863,3
filter_20fold,29864,2
filter_20fold,29865,1
filter_20fold,29866,4
filter_20fold,29867,5
filter_20fold,29868,1
filter_20fold,29869,5
filter_20fold,29870,5
filter_20fold,29871,2
filter_20fold,29872,1
filter_20fold,29873,1
filter_20fold,29874,1
filter_20fold,29875,5
filter_20fold,29876,2
filter_20fold,29877,5
filter_20fold,29878,5
filter_20fold,29879,3
filter_20fold,29880,5
filter_20fold,29881,5
filter_20fold,29882,5
filter_20fold,29883,4
filter_20fold,29884,4
filter_20fold,29885,5
filter_20fold,29886,2
filter_20fold,29887,3
filter_20fold,29888,5
filter_20fold,29889,4
filter_20fold,29890,4
filter_20fold,29891,2
filter_20fold,29892,3
filter_20fold,29893,5
filter_20fold,29894,1
filter_20fold,29895,1
filter_20fold,29896,3
filter_20fold,29897,4
filter_20fold,29898,4
filter_20fold,29899,1
filter_20fold,29900,5
filter_20fold,29901,4
filter_20fold,29902,2
filter_20fold,29903,3
filter_20fold,29904,3
filter_20fold,29905,5
filter_20fold,29906,3
filter_20fold,29907,4
filter_20fold,29908,2
filter_20fold,29909,4
filter_20fold,29910,4
filter_20fold,29911,2
filter_20fold,29912,4
filter_20fold,29913,5
filter_20fold,29914,2
filter_20fold,29915,2
filter_20fold,29916,5
filter_20fold,29917,3
filter_20fold,29918,1
filter_20fold,29919,1
filter_20fold,29920,3
filter_20fold,29921,3
filter_20fold,29922,3
filter_20fold,29923,4
filter_20fold,29924,5
filter_20fold,29925,1
filter_20fold,29926,1
filter_20fold,29927,5
filter_20fold,29928,1
filter_20fold,29929,2
filter_20fold,29930,4
filter_20fold,29933,3
filter_20fold,29934,4
filter_20fold,29935,1
filter_20fold,29936,5
filter_20fold,29937,2
filter_20fold,29938,1
filter_20fold,29939,5
filter_20fold,29940,4
filter_20fold,29941,2
filter_20fold,29942,1
filter_20fold,29943,5
filter_20fold,29944,5
filter_20fold,29945,3
filter_20fold,29946,1
filter_20fold,29947,2
filter_20fold,29948,3
filter_20fold,29949,4
filter_20fold,29950,3
filter_20fold,29951,4
filter_20fold,29953,4
filter_20fold,29954,3
filter_20fold,29955,1
filter_20fold,29956,4
filter_20fold,29957,2
filter_20fold,29958,5
filter_20fold,29959,2
filter_20fold,29960,3
filter_20fold,29961,4
filter_20fold,29962,1
filter_20fold,29963,4
filter_20fold,29964,1
filter_20fold,29965,4
filter_20fold,29966,2
filter_20fold,29967,2
filter_20fold,29968,1
filter_20fold,29969,5
filter_20fold,29970,4
filter_20fold,29971,4
filter_20fold,29972,2
filter_20fold,29973,5
filter_20fold,29974,4
filter_20fold,29975,2
filter_20fold,29976,2
filter_20fold,29977,4
filter_20fold,29978,3
filter_20fold,29979,1
filter_20fold,29980,2
filter_20fold,29981,3
filter_20fold,29982,1
filter_20fold,29983,3
filter_20fold,29984,5
filter_20fold,29985,2
filter_20fold,29986,2
filter_20fold,29987,4
filter_20fold,29988,3
filter_20fold,29989,3
filter_20fold,29990,1
filter_20fold,29991,5
filter_20fold,29992,5
filter_20fold,29993,5
filter_20fold,29994,1
filter_20fold,29995,4
filter_20fold,29996,5
filter_20fold,29997,1
filter_20fold,29998,3
filter_20fold,29999,2
filter_20fold,30000,3
filter_20fold,30001,2
filter_20fold,30002,1
filter_20fold,30003,3
filter_20fold,30004,1
filter_20fold,30005,1
filter_20fold,30006,1
filter_20fold,30007,5
filter_20fold,30008,1
filter_20fold,30009,4
filter_20fold,30010,4
filter_20fold,30011,5
filter_20fold,30012,5
filter_20fold,30013,3
filter_20fold,30014,3
filter_20fold,30015,5
filter_20fold,30016,4
filter_20fold,30017,5
filter_20fold,30018,1
filter_20fold,30019,4
filter_20fold,30020,1
filter_20fold,30021,5
filter_20fold,30022,3
filter_20fold,30023,4
filter_20fold,30024,2
filter_20fold,30025,4
filter_20fold,30026,2
filter_20fold,30027,2
filter_20fold,30028,3
filter_20fold,30029,5
filter_20fold,30032,5
filter_20fold,30033,2
filter_20fold,30034,5
filter_20fold,30035,3
filter_20fold,30036,1
filter_20fold,30037,2
filter_20fold,30038,5
filter_20fold,30039,3
filter_20fold,30040,2
filter_20fold,30041,4
filter_20fold,30042,1
filter_20fold,30044,3
filter_20fold,30045,4
filter_20fold,30047,4
filter_20fold,30048,1
filter_20fold,30049,1
filter_20fold,30050,3
filter_20fold,30051,2
filter_20fold,30052,5
filter_20fold,30053,4
filter_20fold,30054,2
filter_20fold,30055,4
filter_20fold,30056,1
filter_20fold,30057,4
filter_20fold,30058,3
filter_20fold,30059,2
filter_20fold,30060,4
filter_20fold,30061,5
filter_20fold,30062,4
filter_20fold,30063,5
filter_20fold,30064,4
filter_20fold,30065,1
filter_20fold,30066,1
filter_20fold,30067,1
filter_20fold,30068,1
filter_20fold,30069,4
filter_20fold,30070,2
filter_20fold,30071,5
filter_20fold,30072,1
filter_20fold,30073,4
filter_20fold,30074,3
filter_20fold,30075,1
filter_20fold,30076,3
filter_20fold,30077,4
filter_20fold,30078,4
filter_20fold,30079,4
filter_20fold,30080,3
filter_20fold,30081,4
filter_20fold,30082,3
filter_20fold,30083,3
filter_20fold,30084,2
filter_20fold,30085,5
filter_20fold,30086,2
filter_20fold,30087,1
filter_20fold,30088,4
filter_20fold,30089,3
filter_20fold,30090,5
filter_20fold,30091,1
filter_20fold,30092,5
filter_20fold,30093,2
filter_20fold,30094,1
filter_20fold,30095,5
filter_20fold,30096,4
filter_20fold,30097,4
filter_20fold,30098,2
filter_20fold,30099,5
filter_20fold,30100,5
filter_20fold,30101,5
filter_20fold,30102,2
filter_20fold,30103,3
filter_20fold,30104,4
filter_20fold,30105,1
filter_20fold,30106,4
filter_20fold,30107,5
filter_20fold,30108,4
filter_20fold,30109,1
filter_20fold,30110,3
filter_20fold,30111,4
filter_20fold,30112,2
filter_20fold,30113,4
filter_20fold,30114,2
filter_20fold,30115,3
filter_20fold,30116,5
filter_20fold,30117,5
filter_20fold,30118,1
filter_20fold,30119,5
filter_20fold,30120,1
filter_20fold,30121,5
filter_20fold,30122,4
filter_20fold,30123,3
filter_20fold,30124,4
filter_20fold,30125,2
filter_20fold,30126,4
filter_20fold,30127,4
filter_20fold,30128,4
filter_20fold,30129,1
filter_20fold,30130,5
filter_20fold,30131,3
filter_20fold,30132,3
filter_20fold,30133,4
filter_20fold,30134,2
filter_20fold,30135,5
filter_20fold,30136,3
filter_20fold,30137,2
filter_20fold,30138,5
filter_20fold,30139,3
filter_20fold,30140,4
filter_20fold,30141,1
filter_20fold,30142,1
filter_20fold,30143,3
filter_20fold,30144,4
filter_20fold,30145,5
filter_20fold,30146,5
filter_20fold,30147,2
filter_20fold,30148,4
filter_20fold,30149,1
filter_20fold,30150,5
filter_20fold,30151,2
filter_20fold,30152,1
filter_20fold,30153,5
filter_20fold,30154,3
filter_20fold,30155,5
filter_20fold,30156,3
filter_20fold,30157,3
filter_20fold,30158,2
filter_20fold,30159,1
filter_20fold,30160,3
filter_20fold,30161,3
filter_20fold,30162,4
filter_20fold,30163,4
filter_20fold,30164,1
filter_20fold,30165,3
filter_20fold,30166,3
filter_20fold,30167,5
filter_20fold,30168,2
filter_20fold,30169,5
filter_20fold,30170,2
filter_20fold,30171,2
filter_20fold,30172,2
filter_20fold,30173,5
filter_20fold,30174,3
filter_20fold,30175,3
filter_20fold,30176,4
filter_20fold,30177,5
filter_20fold,30178,1
filter_20fold,30179,5
filter_20fold,30180,2
filter_20fold,30181,2
filter_20fold,30182,3
filter_20fold,30183,4
filter_20fold,30184,4
filter_20fold,30185,1
filter_20fold,30186,4
filter_20fold,30187,4
filter_20fold,30188,2
filter_20fold,30189,1
filter_20fold,30190,5
filter_20fold,30191,4
filter_20fold,30192,5
filter_20fold,30193,2
filter_20fold,30194,2
filter_20fold,30195,2
filter_20fold,30196,1
filter_20fold,30197,1
filter_20fold,30198,2
filter_20fold,30199,2
filter_20fold,30200,2
filter_20fold,30201,5
filter_20fold,30202,5
filter_20fold,30203,2
filter_20fold,30204,5
filter_20fold,30205,2
filter_20fold,30206,1
filter_20fold,30207,1
filter_20fold,30208,2
filter_20fold,30209,5
filter_20fold,30210,3
filter_20fold,30211,2
filter_20fold,30212,1
filter_20fold,30213,3
filter_20fold,30214,1
filter_20fold,30215,3
filter_20fold,30216,1
filter_20fold,30217,2
filter_20fold,30218,1
filter_20fold,30219,1
filter_20fold,30220,5
filter_20fold,30221,1
filter_20fold,30222,1
filter_20fold,30223,3
filter_20fold,30224,2
filter_20fold,30225,5
filter_20fold,30226,2
filter_20fold,30227,2
filter_20fold,30228,3
filter_20fold,30229,5
filter_20fold,30230,2
filter_20fold,30231,2
filter_20fold,30232,3
filter_20fold,30233,3
filter_20fold,30234,4
filter_20fold,30235,3
filter_20fold,30236,3
filter_20fold,30237,5
filter_20fold,30238,1
filter_20fold,30239,3
filter_20fold,30240,3
filter_20fold,30241,4
filter_20fold,30242,2
filter_20fold,30243,1
filter_20fold,30244,3
filter_20fold,30245,2
filter_20fold,30246,2
filter_20fold,30247,5
filter_20fold,30248,1
filter_20fold,30249,2
filter_20fold,30250,4
filter_20fold,30251,5
filter_20fold,30252,5
filter_20fold,30253,2
filter_20fold,30254,4
filter_20fold,30255,2
filter_20fold,30256,2
filter_20fold,30257,2
filter_20fold,30258,3
filter_20fold,30259,3
filter_20fold,30260,4
filter_20fold,30261,1
filter_20fold,30262,5
filter_20fold,30263,3
filter_20fold,30264,4
filter_20fold,30265,4
filter_20fold,30266,2
filter_20fold,30267,3
filter_20fold,30268,1
filter_20fold,30269,2
filter_20fold,30270,3
filter_20fold,30271,1
filter_20fold,30272,1
filter_20fold,30273,4
filter_20fold,30274,5
filter_20fold,30275,5
filter_20fold,30276,3
filter_20fold,30277,4
filter_20fold,30278,3
filter_20fold,30279,3
filter_20fold,30280,4
filter_20fold,30281,3
filter_20fold,30282,5
filter_20fold,30283,1
filter_20fold,30284,4
filter_20fold,30285,5
filter_20fold,30286,1
filter_20fold,30287,2
filter_20fold,30288,2
filter_20fold,30289,2
filter_20fold,30290,3
filter_20fold,30291,1
filter_20fold,30292,3
filter_20fold,30293,3
filter_20fold,30294,5
filter_20fold,30295,5
filter_20fold,30296,4
filter_20fold,30297,2
filter_20fold,30298,3
filter_20fold,30299,4
filter_20fold,30300,1
filter_20fold,30301,1
filter_20fold,30302,3
filter_20fold,30303,3
filter_20fold,30304,1
filter_20fold,30305,5
filter_20fold,30306,3
filter_20fold,30307,3
filter_20fold,30308,1
filter_20fold,30309,2
filter_20fold,30310,3
filter_20fold,30311,1
filter_20fold,30312,3
filter_20fold,30313,1
filter_20fold,30314,3
filter_20fold,30315,4
filter_20fold,30316,1
filter_20fold,30317,5
filter_20fold,30318,2
filter_20fold,30319,1
filter_20fold,30320,2
filter_20fold,30321,1
filter_20fold,30322,5
filter_20fold,30323,1
filter_20fold,30324,2
filter_20fold,30325,3
filter_20fold,30326,3
filter_20fold,30327,1
filter_20fold,30328,4
filter_20fold,30329,1
filter_20fold,30330,3
filter_20fold,30331,4
filter_20fold,30332,1
filter_20fold,30333,2
filter_20fold,30334,1
filter_20fold,30335,3
filter_20fold,30336,4
filter_20fold,30337,5
filter_20fold,30338,3
filter_20fold,30339,5
filter_20fold,30340,3
filter_20fold,30341,3
filter_20fold,30342,4
filter_20fold,30343,1
filter_20fold,30344,1
filter_20fold,30345,3
filter_20fold,30346,1
filter_20fold,30347,4
filter_20fold,30348,1
filter_20fold,30349,2
filter_20fold,30350,3
filter_20fold,30351,2
filter_20fold,30352,5
filter_20fold,30353,3
filter_20fold,30354,1
filter_20fold,30355,2
filter_20fold,30356,4
filter_20fold,30357,5
filter_20fold,30358,2
filter_20fold,30359,4
filter_20fold,30360,4
filter_20fold,30361,3
filter_20fold,30362,2
filter_20fold,30363,1
filter_20fold,30364,3
filter_20fold,30365,5
filter_20fold,30366,4
filter_20fold,30367,2
filter_20fold,30368,4
filter_20fold,30369,4
filter_20fold,30370,1
filter_20fold,30371,5
filter_20fold,30372,3
filter_20fold,30373,4
filter_20fold,30374,3
filter_20fold,30375,2
filter_20fold,30376,5
filter_20fold,30377,3
filter_20fold,30378,5
filter_20fold,30379,2
filter_20fold,30380,5
filter_20fold,30381,3
filter_20fold,30382,2
filter_20fold,30383,2
filter_20fold,30384,4
filter_20fold,30385,4
filter_20fold,30386,1
filter_20fold,30387,2
filter_20fold,30388,3
filter_20fold,30389,5
filter_20fold,30390,2
filter_20fold,30391,2
filter_20fold,30392,2
filter_20fold,30393,3
filter_20fold,30394,4
filter_20fold,30395,1
filter_20fold,30396,2
filter_20fold,30397,3
filter_20fold,30398,1
filter_20fold,30399,1
filter_20fold,30400,1
filter_20fold,30401,4
filter_20fold,30402,2
filter_20fold,30403,4
filter_20fold,30404,3
filter_20fold,30405,1
filter_20fold,30406,5
filter_20fold,30407,1
filter_20fold,30408,2
filter_20fold,30409,5
filter_20fold,30410,4
filter_20fold,30411,5
filter_20fold,30412,2
filter_20fold,30413,3
filter_20fold,30414,2
